Gas,"NFR/CRF Group",Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Carbon Dioxide as Carbon",1A2c,"Chemicals (combustion)",Coal,kilotonne,762.45298464093,849.508716082608,813.8602901504,690.068263970688,681.106558456631,563.631760563374,406.516381521435,325.179839695256,219.474984701425,213.367922127138,121.30963840862,219.591370499304,240.795967447607,254.757581373936,231.268627624497,258.960248551383,258.236487290432,268.203387231115,266.848816184789,236.503368696407,236.288844324702,289.880932819608,223.275160736738,163.986630208128,121.219309956024,61.223570877672,56.654744129676,44.499209316408,46.276334289108,46.941948369792,46.580061102624,44.247180683916,42.308498895516
"Carbon Dioxide as Carbon",1A2c,"Chemicals (combustion)","Fuel oil",kilotonne,1137.504,1297.66,1305.285,1236.085,1048.38,691.135000000001,567.440000000001,428.791999999999,370.175,120.115097318635,192.053898592551,130.665292783666,95.3527942445029,76.1537184753024,81.5468400634862,88.979825946086,80.407541325525,84.5603467890827,111.29019,77.0619299999999,133.99476,92.62902,22.28265,19.23252,20.35764,24.20766,23.63631,24.1197599999999,25.3503600000001,22.40571,10.45131,12.14778,10.13487
"Carbon Dioxide as Carbon",1A2c,"Chemicals (combustion)","Gas oil",kilotonne,125.260558628467,130.252804777895,130.46775398371,128.851967079279,123.89308016732,115.800450398182,127.314006374599,125.116411666421,133.11,105.144543298927,112.003257724737,121.832217107984,103.863778265653,96.6657000000002,49.1247946567302,94.8822,60.7191991223176,47.6066068038432,10.6437876509252,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carbon Dioxide as Carbon",1A2c,"Chemicals (combustion)","Natural gas",kilotonne,1328.11082158941,879.523315787137,1044.45965812207,1686.80322017584,2022.96594564565,1991.63454577939,2118.94257216916,2318.08310096856,2334.0921627322,2591.91423257441,2779.12768707728,2723.76843119259,2477.091289308,2465.41387460795,2426.11761479657,2112.5508896432,2022.14862837861,1894.95823930982,1913.34700863145,1540.2908252233,1539.67871428675,1318.35356246447,1305.50199896279,1417.24279558542,1277.35699035816,1224.91624890306,1245.64328689954,1292.91114285191,1351.85927109287,1343.75152148892,1322.65819762164,1334.69954308012,1167.39600259266
"Carbon Dioxide as Carbon",1A2d,"Pulp, Paper and Print (combustion)",Coal,kilotonne,472.510752724941,568.189549481999,638.955599780241,659.740068720505,550.926824777043,323.120642676538,124.432793797537,120.763860734571,36.917244812544,51.4364522277478,115.922749304438,105.55100658715,116.040526176174,107.586714305958,110.034020390736,104.361974653501,105.791258277961,107.948724081553,111.459439617318,95.1199757133805,95.6122080451462,92.0635252050708,103.364597780161,106.303225135353,122.797341230656,99.5175554457222,97.1956985596331,78.7957051850876,0.134875531397898,0.134875531397898,0.134875531397898,0.134875531397898,0.134875531397898
"Carbon Dioxide as Carbon",1A2d,"Pulp, Paper and Print (combustion)","Fuel oil",kilotonne,195.942,237.832,265.555000000001,227.495,230.955,163.485,127.155,87.6679999999999,73.164,61.7213690679218,41.527771479086,86.7017292435016,43.2768732188866,33.5667614235266,28.5605187081946,31.2686615446792,33.0135085693021,31.6439361501729,3.56874,3.58632,3.59511000000001,3.59511,0.922949999999999,0.92295,0.922949999999999,0.62409,0.62409,0.624089999999999,0.624090000000001,1.06359,0.624090000000001,0.624089999999999,0.624090000000001
"Carbon Dioxide as Carbon",1A2d,"Pulp, Paper and Print (combustion)","Gas oil",kilotonne,28.6543761568389,29.7963932498453,29.8455646367964,29.4759401815344,28.3415542866418,26.4902991106952,29.1241191053004,28.6214013615997,30.45,20.88,18.1482,31.9638000000001,28.1389768018256,18.1482,11.1497646677524,47.1801,13.0838806261084,13.6626979434162,2.82248765915533,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carbon Dioxide as Carbon",1A2d,"Pulp, Paper and Print (combustion)","Natural gas",kilotonne,578.770469002452,582.120558527735,568.202338017259,515.427294018519,647.293284275966,735.82384866263,794.559658898918,694.044670784742,716.591352767416,810.350628153886,996.553962488692,927.778411448145,884.399803783357,887.027298138361,791.768363528968,990.03553778754,919.778068872321,857.078533427681,790.622447597778,661.875213119548,630.423127373511,602.808513381419,585.568346719848,631.62796829009,596.120249783554,314.487948809171,301.00709625037,306.421095741923,319.080731511229,304.904702545547,290.292367794408,280.748776215563,258.254500030836
"Carbon Dioxide as Carbon",1A2e,"Food & drink, tobacco (combustion)",Coal,kilotonne,351.632541159685,429.08454046045,445.802119958909,444.980272561677,397.771652230407,321.349863378604,181.438412964962,193.151454166756,100.757126666539,93.7524459143194,74.6279352967792,71.406340329189,54.061462672318,53.3830330542317,46.3294050139141,36.3754145794062,34.4326088939837,42.5002094364327,46.356420310605,50.3100815086475,46.8610527342112,49.6998211610955,48.8141676450101,56.8129932242075,61.740680907607,55.719996909187,48.767540387202,55.192116424872,60.1985441699335,49.207257009235,48.0574212503835,42.693901654747,39.122983148997
"Carbon Dioxide as Carbon",1A2e,"Food & drink, tobacco (combustion)","Fuel oil",kilotonne,685.797000000001,693.532000000001,690.270000000001,641.830000000001,557.925000000001,428.175000000001,382.330000000001,277.76,214.266,209.998506928507,135.176615355528,164.255846873084,84.6347768436152,65.4558817261094,58.0959599468396,45.6948669468277,43.6548691736732,54.9460255496563,66.37329,77.80908,89.2536600000002,86.17716,77.7123899999999,86.16837,88.9811699999999,62.34747,4.64991,4.19282999999999,34.2897900000001,42.5436,39.86265,14.51229,1.07238
"Carbon Dioxide as Carbon",1A2e,"Food & drink, tobacco (combustion)","Gas oil",kilotonne,123.62316570522,128.550153735047,128.762293147321,127.167627640334,122.273562779512,114.286719020428,125.649770997153,123.480903017187,131.37,113.038693350133,121.792944277745,174.480230687873,144.054808588388,134.249812239647,107.808598938249,225.5301,127.515547061202,95.2315220806422,13.423652421842,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carbon Dioxide as Carbon",1A2e,"Food & drink, tobacco (combustion)","Natural gas",kilotonne,983.064118843949,938.1416866365,989.848686359818,896.65049237385,1023.91750272942,1217.84816063021,1360.82922614772,1339.60458947388,1372.14588853414,1460.79158438388,1550.62560594215,1543.31463069006,1509.59688277855,1491.90115198373,1490.857798436,1321.86005116155,1260.42751483157,1223.93227530943,1177.79029294207,1031.13539788681,1112.73897286112,1114.7385721995,1113.02386050684,1126.17985969056,1089.68481744046,988.353008411603,987.47561862955,1013.66759856542,1056.48723174277,1032.27533920741,1011.67179613811,1043.83856936621,1004.30179030064
"Carbon Dioxide as Carbon",1A2f,"Lime production - non decarbonising",Coal,kilotonne,82.1027970456488,72.9689256168654,12.4668160391727,12.562940053181,12.9933464313053,14.4964310918426,15.7888465529332,16.2657178443213,16.5833398406237,16.257751197744,16.3698372140657,24.0476017027675,25.3720723548911,27.8372932850822,29.9992336578953,30.3042234124521,33.9049819436716,46.1911956518959,50.6795723117337,39.0539272866211,55.6000501298039,51.7024045608629,27.8448606610538,31.9846985618182,43.0487634654545,40.4519743395978,22.3457220895359,34.3825875811891,31.0300969735589,36.1820369521853,32.4610893178196,37.8626636416298,41.2623929796285
"Carbon Dioxide as Carbon",1A2f,"Lime production - non decarbonising",Coke,kilotonne,12.4670614508221,12.2752255310169,14.9033446282516,14.3590577529301,12.6553829965233,12.2581462701209,14.7388323075303,16.0465056906323,14.5907538385237,16.1589878737435,13.5706803275047,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carbon Dioxide as Carbon",1A2f,"Lime production - non decarbonising","Natural gas",kilotonne,77.4312086369076,68.9502552423207,68.6808656264657,70.7232279354605,73.2869759172643,79.5076115141459,90.2176089391871,91.3746926009402,96.4976497139938,73.9575730507787,77.9106796138284,81.4615911045655,80.6364040420839,89.2934355937629,92.4390504203018,95.1566582394281,90.7393361532827,96.7936366335582,86.5576871903451,59.2852375247809,65.1735286715417,68.5906481801081,69.1251489718152,73.6997209357746,75.7983772733339,73.0934880150648,68.6365882933669,68.7952851326655,69.2588181862044,68.5926320345615,64.2334152917913,70.3892104503169,67.3429267069491
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion",Coal,kilotonne,1589.0931,1262.52147913552,1106.73579034555,1070.58729331324,1170.71987681358,1077.12711004127,1058.93519087766,1070.89118979063,1053.11953692565,960.549235917099,879.284,914.738999999999,875.7385,795.049991238899,746.628734898936,645.606892410254,577.798759086072,744.36136703754,640.162383142581,377.632507911739,379.21638217876,390.498135908064,328.894644893342,336.019413651242,357.062136985733,382.680040909091,416.309179065174,396.416975007463,397.976638117136,394.012919223327,339.284265945667,369.889057807022,327.831080303593
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion","Fuel oil",kilotonne,0.867000000000001,0.868000000000001,0.865000000000002,0.865000000000002,0.865000000000002,0.865000000000002,0.865000000000002,0.867999999999999,0.871,0.873999999999999,0.875000000000002,0.874999999999999,-,-,0.878999999999998,-,-,-,-,-,-,-,-,0.403461,-,-,0.103492581,-,0.110754,-,-,-,0.032523
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion","Gas oil",kilotonne,8.69,7.33106688361478,6.84710618455098,7.1090674596587,8.39643444113816,8.4872753238452,8.86926710820711,9.50034866468876,9.89913732227896,9.66250073747548,9.57000000000002,11.31,12.18,7.83000000000001,7.83,9.22941325712151,7.70203176128217,3.52082658872299,8.6041454291393,6.16588314863344,5.84177592675083,4.6002842905042,4.82634096436943,7.58949150388418,5.41436170747525,8.92856467697551,7.08453513659413,6.83874917528986,5.96706010936121,4.46991978114064,3.78221929188763,4.50142713340704,5.01198480553671
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion","Natural gas",kilotonne,5.41148876919085,4.29207228880253,3.76596848862999,3.66989607415762,4.06386103087431,3.84785645268578,3.76109111622402,3.75875105610499,3.6512876678888,3.32180065350996,3.03323339935935,1.87084888357001,2.22661292562228,2.47390804549553,4.27197183466189,0.885990545012899,2.96763665211074,3.58792854181837,3.16669464308662,3.22404329099119,3.92804860379576,5.66713098017507,3.45424248842135,2.9540024758933,3.30649350439038,3.87501625438317,4.10060491356311,4.12297605337151,3.85485775103974,4.3050958746333,5.22351547422839,4.315997410825,4.50309859033265
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion","Petroleum coke",kilotonne,25.2037633497279,41.6589814492066,56.6276572353358,75.189925871514,105.672407882438,119.919234775744,141.39392858994,168.056396185191,191.304586259764,199.612142665169,207.321279167116,172.361220327171,234.151091765214,215.451525408964,260.167879739127,286.184667713039,356.59260016744,184.917064117874,60.8843692351061,35.6557430324568,23.2162330520072,21.1159806134651,36.1732172662136,38.3393181648115,25.9879616191247,38.5546063636365,31.8062222279616,17.4569080494434,13.2981239740211,10.8398619583767,8.21617893622693,11.2278798501644,6.699
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion","Scrap tyres",kilotonne,0.273106270263018,1.91174389184113,3.55038151341924,5.18901913499734,6.82765675657545,13.8829020717034,13.8829020717034,11.3794279276258,8.32974124302205,9.1035423421006,14.656703170782,16.6594824860441,20.8015942516999,30.7244554045895,29.85961888209,36.8693464855074,34.9253596392671,50.2353557073535,62.0549454782527,50.1537014152471,46.5656516724798,53.1013658541798,46.9809920218986,52.6882044915183,56.3039214871828,44.9973898557893,48.9939902040526,49.2325407548128,49.1635841698779,47.0748709919952,41.2720253059485,39.9244072015677,31.7791672201892
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion","Waste oils",kilotonne,-,-,-,0.719792836939191,2.29201264378927,4.07468914451426,4.1028044996114,4.13091985470855,4.15903520980571,4.18715056490284,4.21526592,3.70878048,2.05861824,0.58817664,0.4901472,0.369244224,0.348004512,3.16895112659832,0.465272727272726,0.359454545454545,0.275372727272728,0.231684545454545,0.261000000000001,-,0.330786603010827,0.398300154981818,0.200394354545455,0.0635454545454547,0.288337500000001,0.220678589999999,-,0.417542727272728,0.442909090909092
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion","Waste solvent",kilotonne,-,-,-,5.91518661270822,18.8355340744321,33.4853939101015,33.7164431280811,33.9474923460609,34.1785415640405,34.4095907820203,34.6406399999999,39.7742399999999,52.9430399999999,41.3812799999999,51.1574399999999,52.1158607999999,48.0431350791464,50.8814041971507,45.016368915165,34.5653313549187,43.5405921343091,40.0310624607709,37.1956561894801,38.0062427480606,29.0560833462868,39.8385409090909,44.6233307097338,49.9252138440173,48.0128947331652,52.3866994164414,44.735118061295,41.6779965296181,34.1926281869091
"Carbon Dioxide as Carbon",1A2f,"Cement production - combustion",Waste,kilotonne,-,-,-,-,0.468600000000001,2.03060000000001,1.64322400000001,1.255848,0.868472000000003,0.481096000000002,0.0937200000000003,-,1.28084,3.81128000000001,4.87344000000002,5.35875340000002,14.135088,10.639733,23.1135659999999,28.7602098245243,42.1430923758448,40.2136457829393,44.6899862226273,52.6165788210724,60.8011787564956,67.3695927282893,63.3967490934502,63.0356997453719,65.9531874657317,81.2658796592008,78.6033835609772,90.0612394466139,100.743375459005
"Carbon Dioxide as Carbon",1A2f,"Other industrial combustion","Scrap tyres",kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.341332310089073,4.49544437560383,9.99639526465328,11.3655194094665,6.78231738044848,3.61877257281928,2.22280377071787,2.23636973076404,2.5215504716803,1.61135774093131,1.72041641527243,1.99624101950238,1.62881683233719
"Carbon Dioxide as Carbon",1A2giii,"NRMM: Mining and Quarrying","Gas oil",kilotonne,112.345238634658,105.199793554946,106.634129816396,108.119206043311,114.185002551026,114.333609397896,114.507912304584,115.830863288512,114.084907220289,112.832273894879,112.717710782166,114.957412629894,116.740792496096,118.467562923099,132.1090875688,128.323498494622,134.91554849642,139.899799100682,129.611326086627,108.286783796397,125.352456496997,127.329958996258,113.9856629044,115.562577542733,129.491721708228,132.598722406919,144.556262928292,150.499549314203,155.539972323102,160.019870029038,143.243450779513,163.202553743216,161.939750185229
"Carbon Dioxide as Carbon",1A2gv,"NRMM: Construction","Gas oil",kilotonne,573.106161949458,534.828076081927,535.81264129086,539.363929308075,563.327392267806,566.170580577004,562.519163185981,564.010974570305,564.742017410157,564.482889774381,569.633163204358,576.658083497125,581.228806804735,582.584140017373,641.600512544398,622.82585542657,649.579231785678,677.758856883048,642.717984559542,509.024763233273,542.412241303915,453.80865490208,503.984629874346,412.888385923618,409.659783041171,461.24474901326,474.455063537699,476.373204904651,545.029172319731,490.761255742406,489.756281959052,572.405420160572,540.685895996277
"Carbon Dioxide as Carbon",1A2gv,"NRMM: Construction",Petrol,kilotonne,14.2905545959249,13.2939163505622,13.1860481854145,13.237408182533,14.0179966755609,14.2417613152616,14.1388886455862,13.9732249443284,13.8803586404152,13.8502864845666,13.9179399584494,14.1448663018455,14.2273889443565,14.2093028603229,16.0242039344808,15.2564799796316,16.0734562848707,17.0277538302855,15.8843447412663,12.9855802247129,16.2591675103745,15.897324785766,13.6913826584192,14.4121257924941,16.2736940884432,16.8944394781747,18.5120552383421,20.485166724093,19.7053000078901,21.2215229140423,17.3459759223173,20.5355364284003,21.7110201686006
"Carbon Dioxide as Carbon",1A2gvii,"NRMM: Generators","Gas oil",kilotonne,95.7993258162818,95.2635591907327,94.7277925651836,94.1920259396346,93.6562593140855,93.1204926885364,92.5847260629871,195.000519660447,225.835303587753,158.351643885599,211.954676278079,177.07421179444,148.257889575889,148.402206703715,158.949583243463,195.814115868056,196.960672935915,266.203563191302,105.727786273348,89.7317204785028,95.0213713346829,91.2374399059757,115.091492983378,87.5145444052305,82.620573964541,75.3030302371355,76.2280777153502,100.260605831269,76.3450121832367,62.3846087071609,77.7890738958827,78.6766246096553,67.5069539097277
"Carbon Dioxide as Carbon",1A2gvii,"NRMM: Generators",Petrol,kilotonne,156.627090424093,155.386745366483,154.146400308873,153.537503644228,152.928606979583,152.319710314938,151.710813650294,308.69555432437,346.553644823399,239.710536092104,313.984028630103,259.159447081779,215.637040322949,215.261990836934,229.643401685453,302.154340580942,326.67331422918,441.395678000302,187.379408964605,164.280278261777,171.308981382684,184.79409206751,194.129163644919,165.898595383976,174.59909738753,171.366822961795,156.244668607286,191.586890661096,200.658718356927,176.141720025728,180.753591859097,186.182112478251,190.25279465313
"Carbon Dioxide as Carbon",1A2gvii,"NRMM: Other Industry","Gas oil",kilotonne,90.966905878187,87.3069153479991,109.953568202195,118.922140339157,133.607792461421,123.161045503362,122.135283348587,127.909294639055,106.190575445833,90.3647065832268,86.6628345172224,109.458873166292,130.622991487815,142.246349102529,150.891251899276,135.559546225098,149.179484522045,129.104198464009,96.1925624609847,94.6718143174169,92.3042584272132,103.836509007943,109.974559733331,108.657893073839,110.732485778459,112.105109689078,108.287574693202,85.9832200140991,57.519872232891,48.0807718501359,44.2425087224814,92.9291722186753,73.5572544242881
